year,month,state,handgun_unadjusted,long_gun_unadjusted,total_unadjusted,handgun_adjusted,long_gun_adjusted,total_adjusted
2012,12,Guam,58,65,123,47,55,102
2012,12,Hawaii,0,0,0,,,
2012,12,Idaho,7614,11420,19034,5194,6877,12071
2012,12,Illinois,33113,33412,66526,26967,22397,49363
2012,12,Indiana,32909,36721,69630,25541,21881,47422
2012,12,Iowa,268,8943,9211,191,4717,4908
2012,12,Kansas,16259,20371,36630,11981,11060,23041
2012,12,Kentucky,22495,30314,52809,15159,15246,30405
2012,12,Louisiana,25078,38630,63708,17807,17977,35784
2012,12,Maine,5717,7740,13456,4946,5609,10555
2012,12,Mariana Islands,0,0,0,,,
2012,12,Maryland,8625,12166,20791,7721,7720,15441
2012,12,Massachusetts,8314,6714,15028,7725,5395,13121
2012,12,Michigan,8092,29758,37850,6735,20083,26818
2012,12,Minnesota,16001,21963,37963,13633,18626,32259
2012,12,Mississippi,14685,28516,43201,9951,11659,21610
2012,12,Missouri,40914,42406,83321,31391,26144,57535
2012,12,Montana,7369,10264,17633,5771,7308,13079
2012,12,Nebraska,257,7398,7655,199,3639,3838
2012,12,Nevada,11025,11196,22221,8486,7237,15723
2012,12,New Hampshire,9255,8105,17360,7645,6405,14050
2012,12,New Jersey,4208,6542,10749,4657,4634,9290
2012,12,New Mexico,9933,11949,21882,7923,7684,15607
2012,12,New York,10756,38682,49437,9961,27053,37014
2012,12,North Carolina,1637,46213,47850,1231,22644,23875
2012,12,North Dakota,4128,7179,11307,3590,5671,9262
2012,12,Ohio,56271,54654,110924,42422,33905,76327
2012,12,Oklahoma,29700,33908,63608,21556,18743,40299
2012,12,Oregon,23723,24859,48582,18969,16919,35888
2012,12,Pennsylvania,86,116409,116494,71,89689,89759
2012,12,Puerto Rico,1637,321,1958,1533,306,1839
2012,12,Rhode Island,2162,2419,4580,1963,1931,3894
2012,12,South Carolina,19213,20966,40179,13586,9804,23390
2012,12,South Dakota,5962,10176,16138,4720,6993,11713
2012,12,Tennessee,43749,50096,93845,30975,25916,56891
2012,12,Texas,114597,124686,239283,78538,66272,144810
2012,12,United States,1006622,1389193,2395815,778392,835195,1613587
2012,12,Utah,11195,13660,24854,6781,6600,13381
2012,12,Vermont,2344,3027,5371,2118,2467,4584
2012,12,Virgin Islands,25,10,35,,,
2012,12,Virginia,40209,43014,83224,32121,25459,57580
2012,12,Washington,30823,32253,63076,23706,21552,45257
2012,12,West Virginia,13977,20753,34729,9778,11996,21773
2012,12,Wisconsin,24618,24737,49355,20993,21239,42232
2012,12,Wyoming,4862,5484,10346,3373,3536,6908
2013,01,Alabama,30461,25553,56014,30861,29095,59956
2013,01,Alaska,5552,4991,10542,6856,7255,14111
2013,01,Arizona,22236,15346,37583,21586,15896,37482
2013,01,Arkansas,13240,11372,24611,13089,13494,26583
2013,01,California,56128,59980,116107,55761,65285,121046
2013,01,Colorado,31965,24873,56838,30765,26131,56896
2013,01,Connecticut,10202,9500,19702,9706,9303,19009
2013,01,Delaware,3320,2228,5547,3067,2538,5604
2013,01,District of Columbia,61,4,65,54,,54
2013,01,Florida,78285,49190,127475,75502,48392,123894
2013,01,Georgia,26664,17159,43823,26256,19746,46002
2013,01,Guam,79,65,144,72,62,133
2013,01,Hawaii,0,0,0,,,
2013,01,Idaho,6515,6643,13158,6682,8065,14747
2013,01,Illinois,36024,26072,62096,34206,27354,61561
2013,01,Indiana,34511,23700,58211,31083,26135,57218
2013,01,Iowa,393,4853,5246,311,5725,6035
2013,01,Kansas,16068,12717,28785,14367,12910,27277
2013,01,Kentucky,20076,15195,35272,20266,18389,38655
2013,01,Louisiana,24185,20296,44481,24616,23811,48427
2013,01,Maine,6111,5296,11407,6377,7124,13501
2013,01,Mariana Islands,0,1,1,,,
2013,01,Maryland,10378,9547,19925,9868,10341,20208
2013,01,Massachusetts,8312,5578,13890,7916,5630,13546
2013,01,Michigan,24101,17582,41683,23988,23534,47522
2013,01,Minnesota,20255,15947,36202,20052,22269,42321
2013,01,Mississippi,12967,12561,25528,13778,14938,28716
2013,01,Missouri,41540,28062,69602,38587,30876,69464
2013,01,Montana,6401,6141,12542,7280,8266,15547
2013,01,Nebraska,230,3880,4110,238,4145,4383
2013,01,Nevada,9870,7132,17003,9812,7594,17406
2013,01,New Hampshire,8768,6678,15446,8342,7545,15887
2013,01,New Jersey,5454,6477,11931,5832,6967,12799
2013,01,New Mexico,8900,7735,16635,9436,8591,18026
2013,01,New York,15071,28597,43668,13922,34818,48740
2013,01,North Carolina,1621,24584,26205,1631,27480,29112
2013,01,North Dakota,4479,4841,9320,4432,5885,10317
2013,01,Ohio,56283,34053,90335,55547,37566,93113
2013,01,Oklahoma,28640,20899,49538,26915,21844,48760
2013,01,Oregon,21148,15448,36596,20942,17069,38011
2013,01,Pennsylvania,67,102981,103048,61,110728,110789
2013,01,Puerto Rico,1232,274,1506,1256,290,1546
2013,01,Rhode Island,2416,2112,4528,2279,2101,4380
2013,01,South Carolina,17043,10320,27364,16157,11863,28020
2013,01,South Dakota,5803,6340,12143,5580,7193,12774
2013,01,Tennessee,39481,27755,67236,37286,30230,67516
2013,01,Texas,102253,71196,173449,98674,77777,176452
2013,01,United States,1003274,901293,1904566,1001622,993817,1995439
2013,01,Utah,9410,6650,16060,8995,8143,17138
2013,01,Vermont,2544,2112,4656,2704,2729,5433
2013,01,Virgin Islands,20,10,30,,,
2013,01,Virginia,38100,27253,65352,36477,29523,66001
2013,01,Washington,32211,20921,53132,31000,22382,53382
2013,01,West Virginia,14073,12071,26145,15021,14994,30014
2013,01,Wisconsin,27723,17053,44777,28739,22882,51621
2013,01,Wyoming,4404,3468,7873,4794,4186,8981
2013,02,Alabama,27844,23001,50845,19748,22148,41896
2013,02,Alaska,4682,4750,9431,4571,5616,10187
2013,02,Arizona,18822,13160,31983,14138,11759,25898
2013,02,Arkansas,14232,12063,26294,8632,11118,19749
2013,02,California,41896,50629,92524,37701,50410,88111
2013,02,Colorado,32943,25038,57981,27239,24191,51430
2013,02,Connecticut,7494,6809,14303,7008,6701,13709
2013,02,Delaware,2699,1929,4629,2105,1963,4068
2013,02,District of Columbia,65,4,69,57,,57
2013,02,Florida,65408,40927,106335,51813,36415,88228
2013,02,Georgia,25886,16800,42687,16110,15090,31200
2013,02,Guam,61,44,104,59,45,104
2013,02,Hawaii,0,0,0,,,
2013,02,Idaho,5852,6588,12440,4391,6256,10647
2013,02,Illinois,27964,21597,49562,23568,20081,43648
2013,02,Indiana,30278,20967,51245,21621,19790,41411
2013,02,Iowa,271,4403,4674,188,4426,4614
2013,02,Kansas,13146,10817,23964,9208,9953,19161
2013,02,Kentucky,22350,16749,39098,13697,13972,27668
2013,02,Louisiana,19426,15858,35284,15306,18563,33869
2013,02,Maine,4886,4742,9628,4150,5676,9826
2013,02,Mariana Islands,0,2,2,,,
2013,02,Maryland,8820,8623,17443,7671,8647,16318
2013,02,Massachusetts,6639,4174,10813,6076,4580,10656
2013,02,Michigan,20461,16687,37148,15698,16855,32553
2013,02,Minnesota,17999,14630,32629,15064,16742,31805
2013,02,Mississippi,12922,10974,23895,8238,11448,19686
2013,02,Missouri,34674,25667,60342,25656,23510,49166
2013,02,Montana,5673,6185,11858,4914,6606,11521
2013,02,Nebraska,180,3297,3477,167,3517,3684
2013,02,Nevada,8743,6172,14915,6981,5725,12706
2013,02,New Hampshire,6841,4883,11724,6183,5050,11233
2013,02,New Jersey,4919,4701,9621,4809,4879,9688
2013,02,New Mexico,8562,7388,15950,6633,6457,13091
2013,02,New York,12833,19175,32008,11513,20451,31964
2013,02,North Carolina,1706,24413,26120,1175,21526,22701
2013,02,North Dakota,3616,4299,7914,2950,4831,7782
2013,02,Ohio,52335,31775,84109,39134,30057,69191
2013,02,Oklahoma,24158,18740,42898,18071,17409,35480
2013,02,Oregon,18360,14771,33131,14746,13050,27796
2013,02,Pennsylvania,29,90484,90512,23,84106,84129
2013,02,Puerto Rico,1125,254,1379,1197,271,1468
2013,02,Rhode Island,1747,1361,3108,1498,1282,2780
2013,02,South Carolina,19039,11386,30425,11765,10532,22297
2013,02,South Dakota,4844,5828,10672,3533,5939,9472
2013,02,Tennessee,37368,27548,64917,26117,23761,49878
2013,02,Texas,88066,61799,149865,65499,61278,126777
2013,02,United States,882239,807825,1690063,690767,776839,1467606
2013,02,Utah,7393,6240,13633,5628,6131,11760
2013,02,Vermont,2468,2272,4740,1723,2193,3916
2013,02,Virgin Islands,6,1,7,,,
2013,02,Virginia,35452,25909,61361,26591,24599,51190
2013,02,Washington,27722,18952,46674,22936,17050,39986
2013,02,West Virginia,14479,12274,26753,10041,11137,21178
2013,02,Wisconsin,23052,16810,39862,17990,17120,35109
2013,02,Wyoming,3804,3275,7078,3078,3151,6228
2013,03,Alabama,23257,21369,44626,19100,22671,41770
2013,03,Alaska,4099,4893,8991,3739,4714,8453
2013,03,Arizona,16471,12419,28890,13515,11329,24844
2013,03,Arkansas,10654,9944,20598,8003,10965,18968
2013,03,California,41814,52999,94813,34804,46738,81542
2013,03,Colorado,28240,24774,53014,23189,23123,46312
2013,03,Connecticut,8811,8941,17752,7051,8132,15183
2013,03,Delaware,2565,2028,4594,2040,1895,3935
2013,03,District of Columbia,54,4,58,43,,43
2013,03,Florida,55507,36673,92180,48298,35489,83787
2013,03,Georgia,18768,14890,33658,14835,15247,30082
2013,03,Guam,37,48,86,36,48,84
2013,03,Hawaii,0,0,0,,,
2013,03,Idaho,4749,6373,11122,3771,5962,9733
2013,03,Illinois,27357,22721,50078,20537,19283,39820
2013,03,Indiana,27591,21145,48737,20250,19114,39364
2013,03,Iowa,218,4843,5061,154,4212,4366
2013,03,Kansas,11165,10448,21613,8797,10067,18864
2013,03,Kentucky,17222,14720,31942,13305,14549,27855
2013,03,Louisiana,16656,14875,31532,14416,18514,32930
2013,03,Maine,5503,5683,11186,4042,5579,9620
2013,03,Mariana Islands,0,0,0,,,
2013,03,Maryland,9093,9063,18156,7162,8798,15961
2013,03,Massachusetts,7016,5572,12587,5347,4399,9746
2013,03,Michigan,19845,18298,38144,14479,16327,30806
2013,03,Minnesota,17225,16771,33996,12436,15086,27522
2013,03,Mississippi,10050,9383,19433,8194,11574,19768
2013,03,Missouri,30286,24895,55182,23761,23148,46908
2013,03,Montana,5078,6373,11451,4033,6028,10061
2013,03,Nebraska,152,3326,3478,124,3469,3593
2013,03,Nevada,7396,6147,13543,5969,5333,11302
2013,03,New Hampshire,7172,5506,12678,5636,4913,10549
2013,03,New Jersey,5906,4641,10547,4717,4047,8764
2013,03,New Mexico,8124,7305,15429,6466,6315,12780
2013,03,New York,14076,20522,34597,10864,19235,30099
2013,03,North Carolina,1253,21302,22554,1115,21780,22895
2013,03,North Dakota,3130,4391,7521,2242,4240,6483
2013,03,Ohio,48774,32366,81140,36608,29263,65871
2013,03,Oklahoma,20007,17071,37078,16809,16703,33512
2013,03,Oregon,16345,14352,30697,13084,12132,25216
2013,03,Pennsylvania,47,92668,92716,40,76245,76285
2013,03,Puerto Rico,1132,244,1376,1055,254,1309
2013,03,Rhode Island,1992,1638,3630,1523,1326,2849
2013,03,South Carolina,14313,10444,24758,11168,10513,21681
2013,03,South Dakota,4124,6080,10204,3078,6008,9086
2013,03,Tennessee,29850,24871,54721,26082,24928,51010
2013,03,Texas,74087,57331,131418,61664,60734,122399
2013,03,United States,777858,797226,1575084,616108,745973,1362081
2013,03,Utah,6147,6140,12287,5060,5892,10951
2013,03,Vermont,2196,2355,4551,1572,2004,3576
2013,03,Virgin Islands,10,9,19,,,
2013,03,Virginia,31153,25125,56278,24674,24070,48743
2013,03,Washington,24012,17515,41527,19753,15700,35452
2013,03,West Virginia,12679,12014,24693,9414,11874,21288
2013,03,Wisconsin,20852,20239,41090,15547,16023,31570
2013,03,Wyoming,3601,3478,7080,2824,3116,5940
2013,04,Alabama,17188,15112,32299,19044,21191,40235
2013,04,Alaska,3886,4808,8694,3417,4430,7847
2013,04,Arizona,13530,10094,23624,13230,11154,24384
2013,04,Arkansas,6910,7088,13999,7703,10385,18088
2013,04,California,38171,46768,84939,35830,47475,83306
2013,04,Colorado,21816,19018,40834,21893,21495,43388
2013,04,Connecticut,7294,7184,14478,7090,7331,14421
2013,04,Delaware,2137,1535,3672,2119,1801,3920
2013,04,District of Columbia,46,8,54,47,,47
2013,04,Florida,47951,29758,77710,49143,34568,83711
2013,04,Georgia,13077,9982,23059,14979,14867,29846
2013,04,Guam,38,46,85,43,49,92
2013,04,Hawaii,0,0,0,,,
2013,04,Idaho,3586,5083,8669,3672,5841,9512
2013,04,Illinois,21250,17313,38563,20294,19353,39647
2013,04,Indiana,19488,16028,35516,20248,19062,39310
2013,04,Iowa,134,3244,3378,142,4106,4248
2013,04,Kansas,8565,8305,16870,8650,10074,18724
2013,04,Kentucky,11681,10980,22661,12818,13915,26733
2013,04,Louisiana,13269,11690,24959,14870,19897,34767
2013,04,Maine,4556,4986,9542,4067,5469,9535
2013,04,Mariana Islands,0,0,0,,,
2013,04,Maryland,8732,7970,16701,7645,9123,16768
2013,04,Massachusetts,5770,4269,10039,5512,4235,9747
2013,04,Michigan,14752,14234,28986,13748,16634,30382
2013,04,Minnesota,14551,16138,30689,12070,15424,27494
2013,04,Mississippi,7423,6337,13760,8119,11191,19310
2013,04,Missouri,22611,18902,41513,23466,22299,45764
2013,04,Montana,4001,5787,9788,3789,6137,9925
2013,04,Nebraska,117,2625,2741,117,3576,3693
2013,04,Nevada,6163,5088,11251,6249,5255,11505
2013,04,New Hampshire,5823,4499,10322,5359,4542,9901
2013,04,New Jersey,5535,4010,9545,4732,4253,8985
2013,04,New Mexico,6005,5886,11891,6177,6500,12676
2013,04,New York,11413,18620,30032,10177,19246,29423
2013,04,North Carolina,880,15024,15904,998,20631,21629
2013,04,North Dakota,2486,4377,6863,2089,4671,6760
2013,04,Ohio,36128,25076,61204,34837,28214,63052
2013,04,Oklahoma,16203,13906,30109,16166,16141,32307
2013,04,Oregon,13817,12162,25979,13065,12365,25430
2013,04,Pennsylvania,24,70858,70882,29,75930,75959
2013,04,Puerto Rico,1240,193,1432,1339,222,1561
2013,04,Rhode Island,1639,1585,3224,1526,1611,3137
2013,04,South Carolina,10223,7065,17289,10851,9888,20738
2013,04,South Dakota,3112,4419,7531,2993,5504,8497
2013,04,Tennessee,21842,17140,38982,24235,23469,47704
2013,04,Texas,56219,45652,101871,61394,60618,122013
2013,04,United States,607528,629890,1237418,609184,740140,1349324
2013,04,Utah,4179,4721,8900,4357,5633,9990
2013,04,Vermont,1828,2149,3978,1536,1976,3511
2013,04,Virgin Islands,21,4,25,,,
2013,04,Virginia,23088,19158,42246,23389,22839,46228
2013,04,Washington,19265,14919,34185,18731,15904,34635
2013,04,West Virginia,8732,8578,17310,8899,10699,19598
2013,04,Wisconsin,16522,16724,33246,15415,15917,31331
2013,04,Wyoming,2611,2786,5398,2549,2933,5482
2013,05,Alabama,15158,13996,29154,18055,21656,39711
2013,05,Alaska,3364,4148,7512,3346,4494,7839
2013,05,Arizona,10920,8485,19405,12248,10784,23032
2013,05,Arkansas,5662,5719,11381,7161,9994,17155
2013,05,California,34802,40873,75674,35528,46233,81760
2013,05,Colorado,18395,15242,33637,20548,18906,39454
2013,05,Connecticut,5367,3805,9172,5562,4613,10174
2013,05,Delaware,1685,1180,2866,1904,1629,3533
2013,05,District of Columbia,38,6,44,46,,46
2013,05,Florida,41165,25147,66312,45662,32368,78029
2013,05,Georgia,10936,8244,19181,13872,14021,27894
2013,05,Guam,67,74,141,67,78,144
2013,05,Hawaii,0,0,0,,,
2013,05,Idaho,2845,3886,6731,3242,4939,8182
2013,05,Illinois,18479,13473,31952,20711,18173,38885
2013,05,Indiana,15362,11959,27321,18661,17384,36045
2013,05,Iowa,90,2222,2312,136,3976,4111
2013,05,Kansas,6278,6014,12291,7894,9316,17210
2013,05,Kentucky,9336,8126,17461,12151,13452,25603
2013,05,Louisiana,11648,10436,22084,14174,18618,32792
2013,05,Maine,3242,3541,6783,3653,5000,8653
2013,05,Mariana Islands,0,0,0,,,
2013,05,Maryland,9390,6049,15438,9783,8449,18233
2013,05,Massachusetts,5411,3143,8554,5790,3905,9694
2013,05,Michigan,10112,9438,19550,11585,14174,25760
2013,05,Minnesota,10925,9990,20915,11747,14537,26284
2013,05,Mississippi,6190,5550,11739,7458,10804,18262
2013,05,Missouri,19457,14534,33991,22975,21602,44577
2013,05,Montana,3179,4694,7873,3431,5567,8997
2013,05,Nebraska,91,1802,1893,107,3009,3116
2013,05,Nevada,5215,4275,9490,5609,4946,10555
2013,05,New Hampshire,4456,3395,7851,4982,4072,9054
2013,05,New Jersey,8499,4935,13433,7578,5834,13412
2013,05,New Mexico,5413,4952,10365,5863,6089,11952
2013,05,New York,8926,12694,21620,9244,17601,26845
2013,05,North Carolina,881,12711,13592,1045,19977,21022
2013,05,North Dakota,1882,3207,5089,2065,4225,6289
2013,05,Ohio,26838,18293,45131,32516,26195,58712
2013,05,Oklahoma,12266,10774,23041,14900,16024,30924
2013,05,Oregon,11030,9600,20629,12161,11580,23741
2013,05,Pennsylvania,22,54705,54727,29,69897,69926
2013,05,Puerto Rico,1461,273,1734,1399,269,1669
2013,05,Rhode Island,1360,1121,2480,1454,1307,2761
2013,05,South Carolina,8286,5422,13708,10255,9064,19319
2013,05,South Dakota,2532,3517,6049,2888,5294,8181
2013,05,Tennessee,19294,14560,33854,23445,22409,45854
2013,05,Texas,47524,40445,87969,55032,57190,112222
2013,05,United States,507737,498004,1005741,580583,694231,1274814
2013,05,Utah,3145,3702,6846,3744,5043,8787
2013,05,Vermont,1177,1267,2444,1360,1759,3119
2013,05,Virgin Islands,14,3,18,,,
2013,05,Virginia,18708,14755,33463,22745,21393,44138
2013,05,Washington,16202,12168,28370,17940,15198,33138
2013,05,West Virginia,7427,6790,14218,8863,10566,19430
2013,05,Wisconsin,13193,10156,23350,15503,15047,30550
2013,05,Wyoming,2392,2511,4904,2504,2892,5396
2013,06,Alabama,12763,12515,25278,15790,18550,34340
2013,06,Alaska,2900,3035,5934,3186,3985,7171
2013,06,Arizona,9995,7461,17456,12264,10206,22471
2013,06,Arkansas,4650,4658,9308,6087,8365,14452
2013,06,California,32672,38508,71180,35669,46061,81729
2013,06,Colorado,18963,15739,34702,22631,21151,43782
2013,06,Connecticut,5000,4062,9062,5463,4899,10362
2013,06,Delaware,1356,1012,2368,1628,1458,3087
2013,06,District of Columbia,28,1,29,40,,40
2013,06,Florida,38430,22792,61222,44122,30201,74322
2013,06,Georgia,9852,7597,17448,12957,13358,26315
2013,06,Guam,53,53,106,54,56,110
2013,06,Hawaii,0,0,0,,,
2013,06,Idaho,2455,3642,6097,3050,4938,7988
2013,06,Illinois,17259,11906,29165,21088,17500,38588
2013,06,Indiana,14208,11345,25553,18356,17091,35446
2013,06,Iowa,85,1888,1972,128,3528,3656
2013,06,Kansas,5088,4951,10039,7108,8358,15466
2013,06,Kentucky,7652,6977,14629,10568,12030,22598
2013,06,Louisiana,10052,8819,18870,11998,15727,27724
2013,06,Maine,2809,3123,5932,3413,4844,8256
2013,06,Mariana Islands,0,0,0,,,
2013,06,Maryland,7589,5905,13494,8751,8480,17231
2013,06,Massachusetts,4683,2976,7658,5447,3805,9253
2013,06,Michigan,8369,8458,16827,10526,13739,24265
2013,06,Minnesota,8403,8390,16793,10479,13660,24138
2013,06,Mississippi,5477,4491,9968,7314,8914,16229
2013,06,Missouri,16709,12163,28872,20998,19117,40115
2013,06,Montana,2884,4134,7018,3226,5154,8380
2013,06,Nebraska,105,1691,1795,122,3071,3193
2013,06,Nevada,4749,3739,8488,5560,4597,10157
2013,06,New Hampshire,3868,3014,6882,4745,3875,8621
2013,06,New Jersey,8460,4394,12855,7907,5370,13277
2013,06,New Mexico,4871,4239,9110,5636,5529,11165
2013,06,New York,8098,11579,19677,9042,17150,26192
2013,06,North Carolina,847,10900,11747,1023,17301,18324
2013,06,North Dakota,1425,2782,4206,1886,4127,6013
2013,06,Ohio,23979,17240,41219,32025,24898,56922
2013,06,Oklahoma,11109,9460,20569,14070,14439,28508
2013,06,Oregon,10077,8887,18964,11641,11408,23049
2013,06,Pennsylvania,22,50070,50092,25,67074,67100
2013,06,Puerto Rico,1481,305,1785,1434,299,1733
2013,06,Rhode Island,1092,860,1953,1323,1045,2368
2013,06,South Carolina,7066,4858,11924,9319,8507,17826
2013,06,South Dakota,2052,2967,5018,2704,4846,7550
2013,06,Tennessee,16667,12426,29093,21138,19516,40654
2013,06,Texas,39748,35795,75544,47895,53750,101645
2013,06,United States,449778,448131,897909,552211,661427,1213638
2013,06,Utah,2709,3196,5905,3571,4631,8202
2013,06,Vermont,1047,1096,2143,1300,1682,2982
2013,06,Virgin Islands,36,2,39,,,
2013,06,Virginia,17826,13831,31657,22823,20411,43234
2013,06,Washington,14483,11510,25993,16896,14773,31668
2013,06,West Virginia,6170,6247,12417,7995,10216,18210
2013,06,Wisconsin,9516,8329,17845,12560,13706,26266
2013,06,Wyoming,1896,2115,4012,2285,2736,5021
2013,07,Alabama,13871,13848,27719,17081,19574,36656
2013,07,Alaska,2704,3094,5798,3113,3832,6945
2013,07,Arizona,9718,7373,17092,11804,9930,21734
2013,07,Arkansas,4695,4866,9561,6250,8285,14535
2013,07,California,32484,34720,67204,37264,43181,80445
2013,07,Colorado,13644,10906,24551,15785,14209,29994
2013,07,Connecticut,5114,2747,7861,5916,3846,9762
2013,07,Delaware,1339,903,2242,1674,1309,2983
2013,07,District of Columbia,34,2,36,35,,35
2013,07,Florida,39126,22032,61158,44434,28932,73366
2013,07,Georgia,10202,7577,17779,13451,12633,26084
2013,07,Guam,65,48,113,69,52,121
2013,07,Hawaii,0,0,0,,,
2013,07,Idaho,2325,3322,5647,3099,4945,8045
2013,07,Illinois,18361,12198,30559,22311,16969,39280
2013,07,Indiana,14048,10824,24872,18585,16326,34911
2013,07,Iowa,91,1764,1856,154,3244,3398
2013,07,Kansas,5589,5081,10670,7176,8212,15388
2013,07,Kentucky,7523,7235,14758,10002,11722,21725
2013,07,Louisiana,10402,9298,19700,12456,15188,27644
2013,07,Maine,2604,3137,5741,3347,4645,7992
2013,07,Mariana Islands,0,0,0,,,
2013,07,Maryland,7206,5910,13116,8715,8543,17258
2013,07,Massachusetts,4855,2662,7517,5749,3559,9308
2013,07,Michigan,8288,8059,16347,10728,13154,23881
2013,07,Minnesota,7964,8328,16292,10650,13341,23991
2013,07,Mississippi,6115,4832,10947,7844,8481,16325
2013,07,Missouri,16872,11882,28754,21445,18572,40017
2013,07,Montana,2845,4002,6846,3324,5430,8754
2013,07,Nebraska,90,1597,1687,122,2828,2950
2013,07,Nevada,4247,3245,7492,5173,4302,9476
2013,07,New Hampshire,3618,2907,6525,4506,3800,8306
2013,07,New Jersey,7181,3513,10694,7335,4463,11797
2013,07,New Mexico,5000,4195,9195,5980,5477,11457
2013,07,New York,8442,10804,19247,9436,16853,26289
2013,07,North Carolina,818,10769,11587,1013,17577,18590
2013,07,North Dakota,1380,2558,3938,1843,3897,5740
2013,07,Ohio,24174,17098,41272,31454,24470,55924
2013,07,Oklahoma,11938,9582,21520,14911,14336,29247
2013,07,Oregon,9225,8185,17410,11590,11375,22966
2013,07,Pennsylvania,21,47430,47451,24,63496,63520
2013,07,Puerto Rico,1238,258,1496,1311,250,1561
2013,07,Rhode Island,978,844,1822,1223,1109,2332
2013,07,South Carolina,6914,5103,12016,9731,8099,17830
2013,07,South Dakota,1954,2922,4875,2614,4702,7316
2013,07,Tennessee,17589,12711,30300,21790,18785,40575
2013,07,Texas,41008,34942,75950,51817,50973,102790
2013,07,United States,445891,430304,876194,550860,624628,1175488
2013,07,Utah,2500,3016,5516,3560,4667,8226
2013,07,Vermont,994,1110,2104,1264,1658,2922
2013,07,Virgin Islands,28,6,33,,,
2013,07,Virginia,17335,13827,31162,19756,18401,38156
2013,07,Washington,13399,10388,23788,16711,14387,31098
2013,07,West Virginia,6263,6067,12330,8131,9716,17848
2013,07,Wisconsin,9699,8625,18324,12287,14030,26317
2013,07,Wyoming,1773,1949,3722,2278,2644,4923
2013,08,Alabama,16498,15499,31997,18416,18136,36552
2013,08,Alaska,3213,4406,7619,3447,3923,7370
2013,08,Arizona,11343,9812,21155,12779,10324,23103
2013,08,Arkansas,5193,7088,12282,6359,8784,15143
2013,08,California,34122,43971,78093,37083,45293,82376
2013,08,Colorado,14913,14189,29102,16967,15058,32025
2013,08,Connecticut,5686,3577,9263,6040,4050,10090
2013,08,Delaware,1373,1192,2565,1638,1407,3045
2013,08,District of Columbia,36,3,40,39,,39
2013,08,Florida,41110,24037,65148,44513,27856,72368
2013,08,Georgia,11672,10293,21965,13892,12572,26465
2013,08,Guam,69,47,117,75,50,125
2013,08,Hawaii,0,0,0,,,
2013,08,Idaho,2910,4821,7731,3371,5124,8495
2013,08,Illinois,18755,14989,33744,21788,16287,38075
2013,08,Indiana,16294,14656,30951,19010,16435,35445
2013,08,Iowa,248,2773,3021,348,3609,3957
2013,08,Kansas,5609,6741,12350,6875,7907,14782
2013,08,Kentucky,8582,9915,18498,10550,12235,22785
2013,08,Louisiana,11872,13849,25721,12738,15099,27837
2013,08,Maine,2990,4198,7187,3415,4571,7985
2013,08,Mariana Islands,0,0,0,,,
2013,08,Maryland,8504,7473,15978,9136,8772,17908
2013,08,Massachusetts,5526,3562,9088,5588,3650,9238
2013,08,Michigan,8731,11988,20718,10530,13113,23642
2013,08,Minnesota,8807,13661,22468,10336,13383,23720
2013,08,Mississippi,7213,8215,15428,7731,9274,17006
2013,08,Missouri,19205,17039,36244,21604,19131,40735
2013,08,Montana,3656,5660,9316,3753,5981,9734
2013,08,Nebraska,103,2299,2402,114,2717,2831
2013,08,Nevada,4576,3773,8349,5171,4282,9453
2013,08,New Hampshire,4205,3510,7715,4724,3807,8531
2013,08,New Jersey,6640,3994,10634,7114,4468,11582
2013,08,New Mexico,5316,4942,10259,5739,5467,11205
2013,08,New York,8466,14416,22881,9597,16925,26522
2013,08,North Carolina,1476,14931,16408,1681,17454,19135
2013,08,North Dakota,1608,3550,5158,1888,3896,5784
2013,08,Ohio,25020,19359,44378,30769,23520,54288
2013,08,Oklahoma,13035,12687,25722,14852,14337,29189
2013,08,Oregon,10221,10116,20337,12050,12008,24059
2013,08,Pennsylvania,32,57902,57934,32,64759,64791
2013,08,Puerto Rico,1450,258,1708,1432,218,1650
2013,08,Rhode Island,1037,871,1909,1190,991,2181
2013,08,South Carolina,7975,7563,15538,9702,8269,17971
2013,08,South Dakota,2177,4132,6308,2532,4687,7219
2013,08,Tennessee,18946,16456,35402,21528,18490,40018
2013,08,Texas,44810,52468,97277,52377,52580,104957
2013,08,United States,489665,565602,1055267,555054,632736,1187790
2013,08,Utah,2770,3705,6475,3537,4642,8179
2013,08,Vermont,1134,1420,2554,1336,1672,3007
2013,08,Virgin Islands,22,9,31,,,
2013,08,Virginia,19133,16432,35565,22567,19506,42073
2013,08,Washington,15139,13398,28537,17574,15349,32923
2013,08,West Virginia,7062,7976,15038,8381,9760,18142
2013,08,Wisconsin,11155,13200,24355,12950,14079,27029
2013,08,Wyoming,2026,2582,4608,2309,2799,5108
2013,09,Alabama,13224,15062,28286,16670,17115,33785
2013,09,Alaska,2537,3550,6086,3203,3623,6826
2013,09,Arizona,9746,8829,18575,11577,9304,20882
2013,09,Arkansas,4470,7220,11691,5711,7697,13408
2013,09,California,30164,43012,73176,35890,47853,83743
2013,09,Colorado,14942,14894,29836,17571,15333,32904
2013,09,Connecticut,5114,4245,9359,6043,4441,10484
2013,09,Delaware,1273,1239,2511,1593,1359,2951
2013,09,District of Columbia,36,3,40,39,,39
2013,09,Florida,36539,24383,60921,42822,27625,70447
2013,09,Georgia,9687,10316,20002,12360,11723,24083
